,id,name,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood,latitude,longitude,is_location_exact,room_type,bathrooms,bedrooms,beds,price,availability,number_of_reviews,first_review,last_review,rating,score_clean,score_communication,score_location
16,50518,Perfect central Amsterdam apartment,231806,2010-09-12,within an hour,100,True,1.0,True,Westerpark,52.38201,4.87865,False,Entire home/apt,1,1,1,125.0,3,104,2012-10-24,2019-11-24,9.6,10.0,10.0,10.0
17,50523,B & B de 9 Straatjes (city center),231946,2010-09-12,within an hour,100,True,1.0,True,Centrum-West,52.36841,4.88413,False,Private room,1,1,1,115.0,266,279,2011-01-04,2019-11-23,9.7,10.0,10.0,10.0
19,52490,Amsterdam Aqua,185836,2010-07-30,within an hour,100,True,1.0,True,Oostelijk Havengebied - Indische Buurt,52.37005,4.93869,False,Private room,1,1,1,80.0,16,101,2010-11-03,2019-11-25,9.3,10.0,10.0,9.0
20,53067,Green studio at the attic of a townhouse,246493,2010-09-27,within an hour,100,True,5.0,True,De Pijp - Rivierenbuurt,52.353390000000005,4.90064,False,Private room,1,1,1,87.0,20,348,2010-11-21,2019-11-03,9.3,10.0,10.0,9.0
21,53671,Nice room near centre with en suite bath,247822,2010-09-28,within an hour,100,False,1.0,True,Westerpark,52.38905,4.8855900000000005,True,Private room,1,1,1,75.0,257,303,2011-04-12,2019-11-23,9.1,9.0,10.0,9.0
22,53692,Large quiet Studio with gardenview in hip area.,246493,2010-09-27,within an hour,100,True,5.0,True,De Pijp - Rivierenbuurt,52.35348,4.9004900000000005,False,Private room,1,1,3,60.0,0,308,2011-06-04,2019-12-01,9.2,9.0,10.0,10.0
23,55256,Luminous central room,260785,2010-10-13,within an hour,100,False,1.0,True,Centrum-Oost,52.37126,4.90351,False,Private room,1,1,1,86.0,6,177,2011-02-20,2019-11-11,9.2,9.0,10.0,10.0
26,55807,"Greatly located, cozy atmosphere",263844,2010-10-17,within a day,100,False,1.0,True,De Baarsjes - Oud-West,52.369659999999996,4.86203,False,Private room,1,1,1,60.0,115,156,2010-11-16,2019-06-23,9.7,10.0,10.0,9.0
27,55868,Apartment near Museumplein (centre),264178,2010-10-17,within a day,100,False,1.0,True,Zuid,52.35613,4.88515,False,Entire home/apt,1,2,2,149.0,4,94,2011-01-03,2019-10-26,9.7,10.0,10.0,10.0
28,56879,"86 m2, city centre & lovely view",270282,2010-10-25,within a day,100,False,1.0,True,Centrum-West,52.38453,4.89255,True,Entire home/apt,1,2,4,112.0,301,1,2012-07-27,2012-07-27,10.0,10.0,10.0,10.0
29,58211,En Suite accommodation in a monumental canal house,278253,2010-11-04,within an hour,100,True,4.0,True,Centrum-West,52.36916,4.88445,True,Private room,1,1,1,220.0,0,105,2012-06-28,2019-12-01,9.8,10.0,10.0,10.0
30,62015,"Charming, beautifully & sunny place",301340,2010-11-27,within a day,100,False,1.0,True,Oud-Oost,52.36445,4.93124,True,Entire home/apt,1,1,1,109.0,0,30,2011-01-03,2019-11-24,9.8,10.0,10.0,9.0
35,67841,Amsterdam - The Pijp Apartment 1A,335166,2011-01-04,within a few hours,90,False,3.0,True,De Pijp - Rivierenbuurt,52.35472,4.8932400000000005,True,Entire home/apt,1,1,1,100.0,0,16,2013-09-30,2019-08-12,9.4,10.0,9.0,10.0
36,69042,Cozy comfortable Studio | At the Canals | Vondelpark!,344312,2011-01-12,within an hour,100,False,2.0,True,Centrum-West,52.37353,4.87691,True,Hotel room,1,1,1,108.0,0,153,2011-04-24,2019-11-11,9.1,9.0,9.0,10.0
37,70598,Attic room with doublebed available,339333,2011-01-08,within an hour,100,False,1.0,True,Noord-West,52.41433,4.92014,True,Private room,1,1,1,53.0,11,103,2016-03-18,2019-12-08,9.5,10.0,10.0,9.0
38,73208,Centre Museum Quarter Apt Roof Deck,381900,2011-02-08,within a few hours,100,True,2.0,True,Zuid,52.35935,4.87672,False,Entire home/apt,2,2,3,220.0,0,62,2011-03-14,2019-07-06,9.9,10.0,10.0,10.0
39,73917,B28 Unique Houseboat  Herengracht,387205,2011-02-11,within a few hours,100,True,1.0,True,Centrum-West,52.37894,4.8906,True,Entire home/apt,1,1,2,175.0,240,94,2013-05-30,2019-08-19,9.5,9.0,10.0,10.0
40,75382,Garden Suite (Website hidden by Airbnb),399879,2011-02-19,within an hour,100,True,3.0,True,Oud-Oost,52.36482,4.92762,True,Private room,1,1,2,105.0,62,238,2011-05-18,2019-11-21,9.6,10.0,10.0,10.0
41,75444,Cottage Room- Completely Private,399879,2011-02-19,within an hour,100,True,3.0,True,Oud-Oost,52.36551,4.92848,True,Private room,1,1,1,70.0,0,304,2011-06-04,2019-11-20,9.4,9.0,10.0,10.0
42,76668,"studio INN, bright and spacious",409579,2011-02-25,within an hour,100,False,1.0,True,Westerpark,52.38898,4.89043,True,Hotel room,1,2,2,145.0,207,60,2016-06-24,2019-12-01,9.7,10.0,10.0,10.0
43,80635,TOP LOCATED Canalhouse B&B Jordaan,436145,2011-03-11,within an hour,96,True,3.0,True,Centrum-West,52.37876,4.89264,True,Private room,1,1,1,105.0,0,215,2011-03-23,2019-11-30,9.5,10.0,10.0,10.0
44,82482,The Backroom - Central private appt,186729,2010-07-31,within an hour,100,False,1.0,True,Centrum-West,52.370259999999995,4.8800300000000005,False,Entire home/apt,1,0,2,95.0,173,811,2011-06-18,2019-11-22,8.9,9.0,10.0,10.0
45,82748,Bright apt in central Amsterdam,450453,2011-03-19,within an hour,100,False,2.0,True,Centrum-West,52.37307,4.89343,True,Entire home/apt,1,1,2,249.0,0,130,2011-04-11,2019-08-22,9.6,9.0,10.0,10.0
46,83498,Single attic room for one person only,124245,2010-05-13,within an hour,100,True,3.0,True,Centrum-West,52.36723,4.89124,True,Private room,1,1,0,45.0,147,499,2014-03-05,2019-11-24,9.4,10.0,10.0,10.0
47,84057,Bed&Bike SleepOnNature - free bikes,459028,2011-03-23,within an hour,100,False,26.0,True,De Baarsjes - Oud-West,52.36488,4.8511,True,Hotel room,1,1,1,100.0,144,86,2011-06-27,2019-10-11,9.5,10.0,10.0,9.0
48,91535,"Privat room and shared Houseboat ""Ramona"" centre",494281,2011-04-08,within a few hours,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35725,4.89588,True,Private room,1,1,1,95.0,31,32,2011-07-26,2019-11-23,9.8,9.0,10.0,10.0
49,96048,De Baronie B&B in historic centre,510526,2011-04-15,within a few hours,100,False,1.0,True,Centrum-Oost,52.3727,4.90776,True,Private room,1,1,2,75.0,348,165,2015-02-07,2019-11-12,8.5,9.0,9.0,10.0
50,97221,Beautiful and spacious room,195859,2010-08-09,within an hour,100,False,2.0,True,Slotervaart,52.3491,4.83611,True,Private room,1,1,2,40.0,273,182,2011-07-08,2019-11-22,9.0,10.0,10.0,9.0
51,107195,"A'dam Centre, Bright and Comfy",249794,2010-09-30,within an hour,100,False,1.0,True,Centrum-Oost,52.37007,4.9196,True,Entire home/apt,1,1,1,150.0,0,34,2011-09-12,2019-10-14,9.5,9.0,10.0,9.0
53,118097,"all private, art @ home in city center-1",538659,2011-04-27,within an hour,100,True,2.0,True,Centrum-West,52.36571,4.88464,True,Private room,1,1,1,95.0,0,373,2012-04-05,2019-11-25,9.6,10.0,10.0,10.0
54,118117,Lovely self contained studio in Oud West,596513,2011-05-17,within an hour,93,False,1.0,True,De Baarsjes - Oud-West,52.36888,4.86955,True,Private room,1,1,1,87.0,221,532,2011-07-04,2019-11-19,9.3,9.0,10.0,10.0
55,120872,Retro Luxury Apartment,607597,2011-05-20,within an hour,100,False,2.0,True,Bos en Lommer,52.38193,4.85541,True,Entire home/apt,1,1,1,99.0,0,151,2011-08-08,2019-05-27,9.3,9.0,10.0,9.0
57,137026,Entire house with garden in De Pijp,670266,2011-06-06,within a few hours,100,False,1.0,True,De Pijp - Rivierenbuurt,52.353609999999996,4.90562,True,Private room,2,3,3,259.0,179,96,2012-01-03,2019-10-28,9.5,9.0,10.0,10.0
59,141708,light modern & cosy apartment,689016,2011-06-11,within an hour,100,True,2.0,True,Oostelijk Havengebied - Indische Buurt,52.36461,4.9389199999999995,True,Entire home/apt,1,2,2,98.0,23,85,2011-06-28,2019-08-17,9.5,10.0,10.0,9.0
61,155548,Apartment 2 minutes from Centrum!,748161,2011-06-27,a few days or more,0,False,1.0,True,Oud-Oost,52.36528,4.9301,True,Entire home/apt,1,1,1,90.0,13,21,2011-09-27,2019-08-20,9.5,10.0,10.0,9.0
62,162467,Modern app. with brand new design bathroom,776296,2011-07-04,within a day,100,False,1.0,True,De Baarsjes - Oud-West,52.36368,4.85506,True,Entire home/apt,1,1,1,145.0,314,54,2013-01-22,2019-09-17,9.5,9.0,10.0,9.0
63,165833,Amsterdam at your feet,790547,2011-07-07,within a few hours,100,False,1.0,True,De Baarsjes - Oud-West,52.37336,4.85754,True,Entire home/apt,2,3,4,74.0,27,39,2014-09-16,2019-11-03,9.7,10.0,10.0,10.0
64,168769,"SUPERLOCATED Room in  CANALHOUSE, Private bath",436145,2011-03-11,within an hour,96,True,3.0,True,Centrum-West,52.37916,4.89409,True,Private room,1,1,1,115.0,0,254,2011-09-28,2019-11-25,9.1,10.0,10.0,10.0
65,169356,"Central,Rooftop 360',Zen,Canal-View, Bright,Quiet",806976,2011-07-11,within a day,100,False,1.0,True,Centrum-West,52.38172,4.8831,True,Entire home/apt,1,1,1,165.0,69,21,2011-09-15,2019-09-08,10.0,10.0,10.0,10.0
66,170223,canal view in Jordaan & 9 Streets,811403,2011-07-12,within a day,100,True,1.0,True,Centrum-West,52.36991,4.88265,True,Entire home/apt,1,1,1,145.0,18,60,2011-11-20,2019-11-15,9.7,10.0,10.0,10.0
69,171631,"Pleasant,cosy & crazy apartment with small balcony",818479,2011-07-14,within a day,83,False,1.0,True,De Baarsjes - Oud-West,52.36339,4.854019999999999,True,Entire home/apt,1,3,3,79.0,351,48,2011-07-25,2019-09-17,9.6,9.0,10.0,9.0
70,174592,Cosy Apt | IN CITY CENTRE | Close to Artis Zoo,834139,2011-07-18,within an hour,100,False,1.0,True,Centrum-Oost,52.36208,4.9101,True,Entire home/apt,1,1,1,125.0,0,139,2011-08-09,2019-09-29,8.6,7.0,8.0,9.0
72,179528,Authentic Amsterdam apartment RAI,856540,2011-07-23,within an hour,100,False,2.0,True,De Pijp - Rivierenbuurt,52.34231,4.89419,True,Entire home/apt,1,2,3,230.0,356,27,2011-09-11,2019-11-18,8.9,9.0,10.0,9.0
74,188347,Clean & Cozy room in The Baarsjes,907405,2011-08-02,within a few hours,100,False,2.0,True,De Baarsjes - Oud-West,52.36824,4.85321,True,Private room,1,1,2,50.0,55,350,2011-08-24,2019-12-01,9.3,10.0,10.0,9.0
75,188483,Comfy flat with good vibe and light,647634,2011-05-31,within a few hours,100,False,1.0,True,De Baarsjes - Oud-West,52.37236,4.85165,True,Entire home/apt,1,2,2,120.0,67,12,2011-09-27,2016-07-18,9.5,9.0,10.0,9.0
76,189754,Metropolitan B&B centre Amsterdam,915591,2011-08-03,within an hour,100,True,1.0,True,Centrum-West,52.37433,4.892469999999999,True,Private room,1,1,3,160.0,216,178,2011-09-17,2019-11-22,9.5,10.0,10.0,10.0
77,190585,Cozy bright place with Garden !,920732,2011-08-04,within a day,100,False,1.0,True,Westerpark,52.38487,4.87248,True,Entire home/apt,1,1,2,110.0,56,90,2011-10-23,2019-04-15,9.7,10.0,10.0,9.0
79,193038,Private Loft Ensuite in Center Amsterdam,935742,2011-08-07,within an hour,100,True,2.0,True,Centrum-Oost,52.36087,4.89559,True,Private room,1,1,1,95.0,203,570,2011-09-12,2019-11-24,9.9,10.0,10.0,10.0
80,198307,The best spot to discover Amsterdam,967796,2011-08-14,within an hour,67,False,1.0,True,Centrum-West,52.38393,4.89237,True,Entire home/apt,1,1,1,129.0,0,40,2011-08-29,2019-10-22,9.9,10.0,10.0,10.0
81,199844,ART & DESIGN APARTMENT,976652,2011-08-16,within a day,100,False,1.0,True,Westerpark,52.38351,4.87573,True,Entire home/apt,1,1,2,99.0,0,42,2011-09-14,2017-05-02,9.6,10.0,10.0,9.0
82,200461,Studio next 2 V´park near Leidsepl.,539840,2011-04-27,within a day,100,False,1.0,True,De Baarsjes - Oud-West,52.35931,4.86111,True,Entire home/apt,1,1,2,79.0,8,38,2011-08-29,2019-08-02,8.7,9.0,10.0,9.0
83,201322,TOP location with private terrace in old centre,542540,2011-04-28,within a few hours,100,True,1.0,True,Centrum-West,52.37184,4.88171,True,Entire home/apt,1,1,3,74.0,16,64,2011-11-09,2018-10-23,9.3,10.0,10.0,10.0
86,212050,Spacious home w roof garden,887591,2011-07-29,within a day,60,False,1.0,True,De Baarsjes - Oud-West,52.36895,4.86452,True,Entire home/apt,1,2,3,180.0,89,19,2011-10-21,2019-08-14,9.5,9.0,10.0,10.0
87,213721,Amsterdam Apartment (waterview),599238,2011-05-18,a few days or more,0,False,1.0,True,Zuid,52.35165,4.8465300000000004,True,Entire home/apt,1,1,1,149.0,87,41,2011-10-11,2019-05-11,9.9,10.0,10.0,10.0
88,214531,LUXURIOUS GUESTHOUSE in CITY CENTER,1107389,2011-09-04,within a day,100,False,1.0,True,Centrum-West,52.37069,4.89516,True,Private room,1,1,2,114.0,118,161,2011-11-07,2019-12-01,9.6,10.0,10.0,10.0
89,219276,Suite in Canalhouse with Jacuzzi ,1135329,2011-09-09,within an hour,100,True,2.0,True,Centrum-West,52.36891,4.8897,True,Private room,1,1,1,265.0,346,7,2012-07-31,2019-12-01,10.0,10.0,10.0,10.0
90,221922,❖100% independent studio sharing balcony and rest❖,732783,2011-06-22,within an hour,100,False,3.0,True,Bos en Lommer,52.379540000000006,4.85415,True,Private room,1,1,1,99.0,2,28,2011-11-07,2019-10-30,9.0,8.0,10.0,9.0
91,221943,Cozy Houseboat - Central Amsterdam,1151745,2011-09-13,within an hour,100,False,1.0,True,De Baarsjes - Oud-West,52.36564,4.8764,True,Entire home/apt,1,2,2,170.0,260,200,2011-10-12,2019-10-29,9.4,9.0,10.0,10.0
92,222516,Make this your home for the best events in 2020,1155595,2011-09-14,within an hour,100,True,1.0,True,De Baarsjes - Oud-West,52.3611,4.8589400000000005,True,Entire home/apt,1,1,2,100.0,0,126,2011-10-17,2019-09-16,9.4,10.0,10.0,9.0
93,226121,Luxury apartment in trendy neighborhood,1178877,2011-09-19,within a few hours,100,True,1.0,True,De Baarsjes - Oud-West,52.35957,4.86589,True,Private room,1,1,2,130.0,15,94,2011-09-26,2019-10-29,9.7,9.0,10.0,10.0
96,236632,Charming 1 BR apartment in museum district,77484,2010-02-04,within an hour,100,True,13.0,True,De Pijp - Rivierenbuurt,52.35614,4.88848,True,Entire home/apt,1,1,1,112.0,0,140,2011-12-20,2019-11-28,9.6,10.0,10.0,10.0
97,245927,Sonnenberg - Canal side & view - Private & Central,1005087,2011-08-22,within an hour,100,True,2.0,True,Centrum-West,52.367909999999995,4.88809,True,Private room,1,2,3,400.0,0,83,2012-04-29,2019-11-14,9.6,10.0,10.0,10.0
98,247805,"Bellavista, central,with canal view",1298735,2011-10-16,within a day,90,True,1.0,True,De Baarsjes - Oud-West,52.36588,4.87261,True,Private room,1,1,0,129.0,244,342,2011-11-17,2019-11-25,9.7,10.0,10.0,10.0
100,250751,Modern studio near central AMS,1314658,2011-10-20,within an hour,100,False,1.0,True,Oostelijk Havengebied - Indische Buurt,52.3661,4.93299,False,Entire home/apt,1,1,1,70.0,0,160,2012-01-07,2019-11-29,9.2,10.0,10.0,9.0
101,252080,Amazing apartment historical centre,1322517,2011-10-22,within a day,100,False,1.0,True,Centrum-Oost,52.369609999999994,4.90982,True,Entire home/apt,2,2,2,385.0,93,11,2012-01-03,2019-10-26,9.8,10.0,10.0,10.0
103,254104,The Flying Pancake B&B Amsterdam,1334704,2011-10-25,within a day,80,False,1.0,True,Centrum-Oost,52.36513,4.90837,True,Private room,1,1,1,149.0,278,78,2015-05-15,2019-09-22,9.8,10.0,10.0,10.0
104,254800,Amazing apartment in city center,1337537,2011-10-26,within a few hours,100,False,1.0,True,Centrum-West,52.37131,4.88206,True,Entire home/apt,1,1,1,250.0,19,47,2013-05-14,2019-09-20,9.8,10.0,10.0,10.0
105,255809,bed & bike with free parking  the house of finer,1344947,2011-10-28,within a few hours,100,False,2.0,True,De Pijp - Rivierenbuurt,52.34426,4.88722,True,Private room,1,2,2,150.0,267,73,2012-04-28,2019-12-01,9.7,10.0,10.0,10.0
106,256670,"Caracteristic, family apartment",1350388,2011-10-30,within a day,83,False,1.0,True,De Baarsjes - Oud-West,52.35941,4.85995,True,Entire home/apt,2,4,6,168.0,2,7,2013-07-14,2019-08-06,9.1,9.0,10.0,9.0
109,262394,Charming Studio with Roof Terrace,1376607,2011-11-06,within a few hours,100,True,1.0,True,Zuid,52.35519,4.85117,True,Private room,1,1,1,88.0,0,119,2012-04-11,2019-10-07,9.6,10.0,10.0,9.0
110,265349,"Private, central & luxurious apment",1391689,2011-11-10,within a day,67,False,1.0,True,De Baarsjes - Oud-West,52.360479999999995,4.86345,True,Entire home/apt,1,1,1,85.0,0,22,2011-11-15,2019-05-02,9.4,9.0,9.0,9.0
111,270839,Quiet room in sunny apartment on canal,1417625,2011-11-17,within an hour,100,True,1.0,True,Bos en Lommer,52.37745,4.85994,True,Private room,1,1,2,70.0,92,208,2012-06-02,2019-11-03,9.8,10.0,10.0,9.0
113,274688,Cozy sleeping in popular Amsterdam West,1435990,2011-11-23,within a day,100,False,1.0,True,Bos en Lommer,52.37843,4.85484,True,Entire home/apt,1,1,1,125.0,65,43,2012-01-02,2019-08-10,9.7,10.0,10.0,9.0
116,283170,5-bedrooms house; central location,1451657,2011-11-28,within a few hours,100,True,1.0,True,Zuid,52.35353,4.87514,True,Entire home/apt,1,5,12,650.0,261,107,2012-04-12,2019-11-17,9.1,9.0,10.0,10.0
117,283621,Luxury in CITY-CENTRE!,1477248,2011-12-06,within an hour,100,False,8.0,True,Centrum-West,52.38057,4.88565,True,Entire home/apt,1,2,2,105.0,0,47,2012-01-24,2019-11-03,8.6,9.0,9.0,10.0
118,284319,Excellent Room 3 centre Amsterdam,1480817,2011-12-07,within a few hours,100,False,2.0,True,Centrum-Oost,52.36009,4.89461,True,Private room,1,1,1,115.0,6,16,2012-01-03,2018-01-03,9.7,10.0,10.0,10.0
120,286500,"Center,Canal View, Private Bathroom",1491565,2011-12-10,within an hour,100,True,2.0,True,Centrum-West,52.374970000000005,4.89884,True,Private room,1,1,1,9000.0,0,269,2012-02-01,2019-12-04,9.8,10.0,10.0,10.0
121,288967,BandB de Baarsjes Amsterdam,1501422,2011-12-13,within a few hours,100,False,0.0,True,De Baarsjes - Oud-West,52.36192,4.85551,True,Private room,1,1,3,30.0,164,443,2012-05-25,2019-11-27,9.6,9.0,10.0,10.0
122,289071,"Romantic houseboat in Jordaan, private room.",1501819,2011-12-13,within an hour,100,True,1.0,True,Centrum-West,52.38037,4.88021,True,Private room,1,1,1,90.0,37,220,2012-01-12,2019-11-26,9.5,10.0,10.0,10.0
123,290701,"Center, Large&Sunny Room,Pvt Bathrm",1491565,2011-12-10,within an hour,100,True,2.0,True,Centrum-West,52.37614,4.8989400000000005,True,Private room,1,1,1,9000.0,284,306,2012-02-20,2019-10-21,9.7,10.0,10.0,10.0
130,304082,Quiet studio in the heart of town with Garden!,276068,2010-11-01,within a day,95,False,2.0,True,Centrum-West,52.37075,4.897869999999999,True,Private room,1,1,2,140.0,290,77,2012-03-22,2019-11-11,9.4,9.0,10.0,10.0
132,305200,Split level Design Canal Apartment,1135329,2011-09-09,within an hour,100,True,2.0,True,Centrum-West,52.36957,4.8883,True,Entire home/apt,1,2,2,550.0,0,3,2016-07-23,2018-11-18,9.3,10.0,10.0,10.0
133,305809,Canal & Parkview Apartment,1573009,2012-01-06,within a day,50,True,1.0,True,Westerpark,52.384479999999996,4.87116,True,Entire home/apt,1,1,4,275.0,359,162,2012-04-12,2019-10-20,9.8,10.0,10.0,10.0
134,306852,"SunShine, A Sunny Amsterdam Special",1141485,2011-09-11,within an hour,100,True,3.0,True,Centrum-Oost,52.35955,4.8979,True,Entire home/apt,1,2,2,195.0,0,21,2012-09-14,2019-10-28,9.1,10.0,10.0,10.0
135,307497,Sailing Ship Amsterdam Centre (1),1582128,2012-01-08,within a few hours,100,False,2.0,True,Westerpark,52.39235,4.88601,True,Entire home/apt,2,10,16,464.0,62,96,2012-09-10,2019-09-22,9.7,10.0,10.0,9.0
136,308028,"SunFlower, A Sunny B&B + 2 Bicycles",1141485,2011-09-11,within an hour,100,True,3.0,True,Centrum-Oost,52.35853,4.89751,False,Private room,0,1,0,90.0,0,34,2014-03-25,2019-03-10,9.5,9.0,10.0,10.0
137,309436,"Luxurious 17C Canal Villa Apt, Low-cost Parking",1570754,2012-01-05,within an hour,100,False,1.0,True,Oud-Noord,52.39992,4.92,True,Entire home/apt,1,1,2,135.0,353,74,2013-04-01,2019-11-11,9.0,10.0,9.0,9.0
141,311694,Excellent Room-2 Centre Amsterdam,1480817,2011-12-07,within a few hours,100,False,2.0,True,Centrum-Oost,52.36176,4.89321,True,Private room,1,1,1,115.0,116,10,2015-04-08,2019-10-30,10.0,10.0,10.0,10.0
144,314673,"""The Roosevelt Apt""  Amsterdam RAI",1616799,2012-01-17,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.341429999999995,4.89142,True,Entire home/apt,1,1,1,199.0,0,38,2012-09-13,2019-08-31,9.9,10.0,10.0,9.0
146,319985,Elegant Appartement Central Location.,1640702,2012-01-23,within an hour,99,True,1.0,True,De Pijp - Rivierenbuurt,52.35729,4.90163,True,Entire home/apt,1,1,2,226.0,0,282,2012-05-06,2019-12-07,9.5,9.0,10.0,10.0
148,327285,beautiful designed ap.+bikes+garden,1672823,2012-01-30,within an hour,100,True,3.0,True,De Pijp - Rivierenbuurt,52.3555,4.89215,True,Private room,1,1,4,189.0,0,497,2012-03-12,2019-12-05,9.9,10.0,10.0,10.0
151,340994,Stay at 'Perfect appartement in the center' by the,1730202,2012-02-10,within a few hours,100,False,1.0,True,Centrum-Oost,52.368840000000006,4.90648,False,Entire home/apt,1,1,1,150.0,6,37,2012-05-02,2019-10-21,9.8,10.0,10.0,10.0
152,342540,cosy quiet studio  garden view C,1738291,2012-02-12,within an hour,100,False,1.0,True,Watergraafsmeer,52.35666,4.93366,True,Private room,1,1,1,72.0,0,281,2012-04-05,2019-11-24,9.1,10.0,9.0,9.0
153,343094,Amstel Nest - an urban retreat for two,1740785,2012-02-12,within an hour,100,True,2.0,True,Oud-Oost,52.35549,4.908519999999999,True,Private room,1,1,1,96.0,267,364,2012-05-02,2019-11-18,9.8,10.0,10.0,10.0
155,349208,Cozy room at Magnolia,1029506,2011-08-28,within a few hours,89,False,1.0,True,Oud-Oost,52.35135,4.91779,True,Private room,1,1,2,75.0,243,101,2012-08-07,2019-11-16,9.4,10.0,10.0,9.0
158,357980,★ STYLISH FAMILY HOME - CITY CENTER,1811745,2012-02-26,within an hour,100,True,1.0,True,De Baarsjes - Oud-West,52.36545,4.8753,True,Entire home/apt,1,4,4,245.0,0,78,2012-04-12,2019-10-05,9.7,10.0,10.0,10.0
159,361342,★ Stunning City Centre Apartment #3,1826139,2012-02-28,within a few hours,100,True,8.0,True,Centrum-West,52.38029,4.89337,True,Entire home/apt,1,2,3,299.0,0,99,2012-04-23,2019-11-26,9.7,9.0,10.0,10.0
160,364728,Fancy decorated little Tsarina  privéapartment,1155851,2011-09-14,within an hour,100,False,2.0,True,Centrum-Oost,52.37102,4.930619999999999,True,Entire home/apt,1,2,3,129.0,276,193,2012-04-15,2019-11-28,9.3,10.0,10.0,9.0
162,367491,"Charming,  bright and quiet home center Amsterdam",1855417,2012-03-04,within a day,100,True,1.0,True,De Baarsjes - Oud-West,52.36594,4.87807,True,Entire home/apt,1,1,1,188.0,19,65,2012-03-25,2019-10-21,9.8,10.0,10.0,10.0
163,369870,New App/Houseboat Jordaan Centrum,1864193,2012-03-05,within a few hours,100,False,1.0,True,Centrum-West,52.384440000000005,4.89191,True,Entire home/apt,1,1,1,115.0,0,111,2012-05-07,2019-11-24,9.4,9.0,10.0,10.0
164,378523,Freedom on the water!,1901477,2012-03-11,within an hour,100,True,1.0,True,Centrum-Oost,52.37213,4.90379,False,Entire home/apt,1,1,1,275.0,83,118,2012-09-04,2019-10-30,9.9,10.0,10.0,10.0
165,379143,Pent House Apartment Large Private Room!,1887873,2012-03-09,within an hour,100,True,1.0,True,De Pijp - Rivierenbuurt,52.35398,4.90433,True,Private room,1,1,1,88.0,0,138,2017-04-10,2019-11-28,9.8,10.0,10.0,10.0
166,379885,Private Studio Houseboat *BEST VIEW* @ Amstel,1907015,2012-03-12,within an hour,100,True,2.0,True,Oud-Oost,52.354659999999996,4.90763,True,Private room,1,1,1,199.0,305,71,2012-05-20,2019-12-01,9.3,9.0,9.0,10.0
167,384909,"Central Loft, Great Rooftop Terrace",1927004,2012-03-15,within a day,100,False,1.0,True,Centrum-West,52.37393,4.87793,True,Entire home/apt,1,1,1,199.0,22,110,2012-04-12,2019-11-10,9.3,9.0,10.0,10.0
168,387644,"Lovely apt, Amsterdam /Jordaan.",1939619,2012-03-17,within an hour,100,False,1.0,True,Westerpark,52.37927,4.8775,True,Entire home/apt,1,2,2,295.0,14,55,2012-06-12,2019-10-21,9.6,9.0,10.0,10.0
169,393400,"Beautiful, light and spacious house",1967545,2012-03-19,within a few hours,100,False,1.0,True,Centrum-West,52.37466,4.87986,True,Entire home/apt,2,2,2,235.0,13,57,2012-05-03,2019-07-17,9.8,10.0,10.0,10.0
170,396125,Room in Jordaan Heart of Amsterdam,1979865,2012-03-21,within a few hours,100,True,1.0,True,Centrum-West,52.37914,4.884930000000001,True,Private room,1,1,1,85.0,0,563,2012-04-25,2019-12-02,9.7,10.0,10.0,10.0
172,402353,Comfortable design apartment with roof terrace,2008330,2012-03-26,within a few hours,100,False,1.0,True,Watergraafsmeer,52.35414,4.93428,True,Entire home/apt,1,1,1,109.0,0,174,2012-07-13,2019-11-24,9.7,10.0,10.0,10.0
173,404740,Lovely Family House in best family neighbourhood!,276959,2010-11-02,a few days or more,40,False,1.0,True,De Baarsjes - Oud-West,52.363929999999996,4.87699,True,Entire home/apt,1,3,3,325.0,170,4,2014-08-05,2019-06-11,10.0,10.0,10.0,10.0
175,408794,Rooftop Terrace Luxury Loft Centre Amsterdam,2035506,2012-03-30,a few days or more,0,False,1.0,True,De Baarsjes - Oud-West,52.35971,4.86177,True,Entire home/apt,1,1,2,129.0,0,23,2012-11-07,2018-08-27,9.2,8.0,10.0,9.0
177,415619,Sunny Amsterdam East Harbor View,1336633,2011-10-26,within a day,100,False,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36958,4.93516,True,Entire home/apt,1,1,1,145.0,0,65,2012-05-21,2019-10-14,9.8,10.0,10.0,10.0
179,418901,Authentic Jordaan - Central Luxury,1005087,2011-08-22,within an hour,100,True,2.0,True,Centrum-West,52.37937,4.893619999999999,True,Entire home/apt,2,2,4,260.0,7,48,2012-07-25,2019-11-12,9.4,9.0,10.0,10.0
180,422044,★ City Centre Loft #4,1826139,2012-02-28,within a few hours,100,True,8.0,True,Centrum-West,52.37999,4.89388,True,Entire home/apt,2,3,5,275.0,57,129,2012-05-21,2019-07-10,9.7,10.0,10.0,10.0
181,431635,Sunny apartment with cat,1939922,2012-03-17,within a few hours,100,False,1.0,True,Bos en Lommer,52.37853,4.85573,True,Entire home/apt,1,2,1,65.0,2,15,2012-08-18,2019-08-24,9.3,10.0,10.0,10.0
