,listing_id,month,price
4402586,21561934,12,150.0
4403415,21456710,1,380.0
4403444,21456710,2,380.0
4404740,21563077,1,125.0
4404769,21563077,2,125.0
4404800,21563077,3,125.0
4404830,21563077,4,125.0
4404861,21563077,5,125.0
4404891,21563077,6,125.0
4404922,21563077,7,125.0
4404953,21563077,8,125.0
4404983,21563077,9,125.0
4405014,21563077,10,125.0
4405044,21563077,11,125.0
4405050,21563077,12,125.0
4405636,21456777,2,109.0
4406113,21458065,1,135.0
4406166,21563803,2,195.0
4406497,21458065,2,135.0
4406528,21458065,3,137.0
4406619,21458065,6,141.0
4406707,21458065,7,144.0
4406869,21458065,9,141.0
4406900,21458065,10,147.0
4408954,21571321,3,54.0
4408984,21571321,4,90.0
4409015,21571321,5,90.0
4409045,21571321,6,90.0
4409423,21571321,7,90.0
4409484,21571321,9,90.0
4409515,21571321,10,90.0
4409545,21571321,11,54.0
4409551,21571321,12,54.0
4410005,21574619,1,100.0
4410247,21574619,2,100.0
4410370,21574619,5,100.0
4410400,21574619,6,100.0
4410431,21574619,7,100.0
4410462,21574619,8,100.0
4410492,21574619,9,100.0
4410523,21574619,10,100.0
4410553,21574619,11,103.0
4410559,21574619,12,104.0
4410674,21575058,3,285.0
4411951,21472476,4,359.0
4412261,21645378,1,245.0
4412290,21645378,2,245.0
4412646,21645378,3,225.0
4412727,21578338,1,101.0
4412816,21645378,4,225.0
4412847,21645378,5,225.0
4413206,21578338,9,180.0
4413237,21578338,10,180.0
4413267,21578338,11,180.0
4413273,21578338,12,180.0
4413853,21651911,1,95.0
4416025,21652477,1,400.0
4416054,21652477,2,400.0
4416085,21652477,3,400.0
4416585,21580271,1,164.0
4416614,21580271,2,164.0
4416635,21652477,4,360.0
4417425,21484575,1,160.0
4417454,21484575,2,160.0
4417494,21484575,3,160.0
4417524,21484575,4,160.0
4417555,21484575,5,160.0
4417585,21484575,6,160.0
4417836,21484575,7,160.0
4417867,21484575,8,160.0
4417897,21484575,9,160.0
4417928,21484575,10,160.0
4417958,21484575,11,160.0
4417964,21484575,12,160.0
4420011,21486402,2,79.0
4420208,21486402,3,89.0
4420238,21486402,4,89.0
4420269,21486402,5,89.0
4420299,21486402,6,89.0
4420361,21486402,8,89.0
4420391,21486402,9,89.0
4420422,21486402,10,89.0
4420452,21486402,11,89.0
4420458,21486402,12,89.0
4421423,21654618,1,635.0
4421452,21654618,2,635.0
4424362,21498211,4,200.0
4424393,21498211,5,200.0
4424724,21658158,1,124.0
4425435,21658158,2,129.0
4425466,21658158,3,128.0
4425496,21658158,4,144.0
4425527,21658158,5,176.0
4430080,21511394,1,77.0
4430109,21511394,2,81.0
4431061,21595061,2,199.0
4433835,21671480,1,145.0
4434258,21605620,1,95.0
4434329,21605620,2,95.0
4434360,21605620,3,89.0
4434390,21605620,4,89.0
4434644,21605620,5,89.0
4434674,21605620,6,89.0
4434705,21605620,7,95.0
4434736,21605620,8,89.0
4434766,21605620,9,89.0
4434797,21605620,10,95.0
4434827,21605620,11,89.0
4434833,21605620,12,89.0
4436707,21614040,2,150.0
4437240,21521124,3,118.0
4437270,21521124,4,435.0
4437301,21521124,5,188.0
4437331,21521124,6,152.0
4443385,21685892,5,140.0
4443479,21529245,1,150.0
4443508,21529245,2,170.0
4445758,21631058,1,175.0
4445792,21631058,2,175.0
4445823,21631058,3,175.0
4445942,21631058,4,175.0
4445973,21631058,5,175.0
4446003,21631058,6,175.0
4446034,21631058,7,175.0
4446065,21631058,8,175.0
4446322,21631058,9,175.0
4446353,21631058,10,175.0
4446383,21631058,11,175.0
4448200,21633099,1,92.0
4448229,21633099,2,130.0
4448960,21542411,3,150.0
4450484,21543975,1,88.0
4450513,21543975,2,130.0
4459669,21761307,5,375.0
4465521,21705890,1,750.0
4465550,21705890,2,750.0
4465581,21705890,3,750.0
4465611,21705890,4,750.0
4465642,21705890,5,750.0
4466106,21705890,6,750.0
4466137,21705890,7,750.0
4466168,21705890,8,750.0
4466198,21705890,9,750.0
4466238,21705890,10,750.0
4466298,21705890,11,750.0
4466304,21705890,12,750.0
4466857,21706798,3,200.0
4467025,21706798,5,250.0
4467055,21706798,6,250.0
4467086,21706798,7,250.0
4467117,21706798,8,250.0
4467751,21707157,1,550.0
4468054,21707157,2,550.0
4468085,21707157,3,550.0
4468115,21707157,4,550.0
4468146,21707157,5,550.0
4468207,21707157,6,550.0
4468238,21707157,7,550.0
4468269,21707157,8,550.0
4468299,21707157,9,550.0
4469023,21707157,10,550.0
4469053,21707157,11,550.0
4469059,21707157,12,550.0
4469339,21707658,1,500.0
4469460,21707658,2,500.0
4469727,21707658,3,500.0
4470009,21707658,4,500.0
4470059,21707658,5,500.0
4470169,21707658,6,500.0
4470257,21707658,7,500.0
4470288,21707658,8,500.0
4470318,21707658,9,500.0
4470349,21707658,10,500.0
4470379,21707658,11,500.0
4470385,21707658,12,500.0
4471749,21709085,2,249.0
4472639,21889008,2,140.0
4473197,21775264,1,55.0
4473226,21775264,2,99.0
4473257,21775264,3,99.0
4473287,21775264,4,99.0
4473565,21709308,4,160.0
4473657,21709308,7,150.0
4473688,21709308,8,150.0
4473718,21709308,9,150.0
4473749,21709308,10,150.0
4473779,21709308,11,150.0
4473785,21709308,12,150.0
4474663,21775483,1,139.0
4478613,21779417,2,190.0
4478644,21779417,3,300.0
4478674,21779417,4,225.0
4478705,21779417,5,225.0
4479206,21893855,1,145.0
4480325,21718646,1,98.0
4480354,21718646,2,105.0
4480385,21718646,3,98.0
4480446,21718646,5,125.0
4480476,21718646,6,125.0
4480507,21718646,7,130.0
4480538,21718646,8,130.0
4480568,21718646,9,140.0
4480692,21718646,10,140.0
4480722,21718646,11,114.0
4480742,21718646,12,115.0
4484933,21897818,1,70.0
4485069,21897818,2,70.0
4485100,21897818,3,63.0
4485156,21785441,1,599.0
4485185,21785441,2,599.0
4485216,21785441,3,599.0
4485317,21785441,4,599.0
4485348,21785441,5,599.0
4485378,21785441,6,599.0
4485409,21785441,7,599.0
4485440,21785441,8,599.0
4485470,21785441,9,599.0
4485501,21785441,10,599.0
4485531,21785441,11,599.0
4485537,21785441,12,599.0
4488951,21907274,3,100.0
4489035,21907274,5,125.0
4489327,21907274,8,100.0
4489357,21907274,9,100.0
4489388,21907274,10,100.0
4489418,21907274,11,100.0
4489449,21907274,12,101.0
4489891,21735918,1,120.0
4491020,21790701,4,195.0
4491463,21790701,6,195.0
4491525,21790701,8,195.0
4491555,21790701,9,174.0
4491586,21790701,10,195.0
4491616,21790701,11,174.0
4491622,21790701,12,174.0
4498251,21926592,1,200.0
4498280,21926592,2,200.0
4498656,21926592,3,200.0
4498686,21926592,4,200.0
4498747,21926592,6,200.0
4499048,21926592,7,200.0
4499079,21926592,8,200.0
4499109,21926592,9,200.0
4499140,21926592,10,203.0
4499170,21926592,11,203.0
4499176,21926592,12,203.0
4500041,21746506,4,550.0
4501566,21746528,1,250.0
4501595,21746528,2,250.0
4502316,21796971,2,85.0
4502377,21796971,4,500.0
4502408,21796971,5,228.0
4502438,21796971,6,163.0
4502469,21796971,7,210.0
4502500,21796971,8,203.0
4502530,21796971,9,193.0
4502561,21796971,10,178.0
4502591,21796971,11,161.0
4502597,21796971,12,182.0
4502651,21747088,1,330.0
4503340,21931660,1,100.0
4503369,21931660,2,100.0
4503412,21798976,3,92.0
4503717,21931660,3,100.0
4503880,21931660,4,100.0
4503941,21931660,6,100.0
4503972,21931660,7,100.0
4504003,21931660,8,100.0
4504033,21931660,9,100.0
4504064,21931660,10,100.0
4504094,21931660,11,100.0
4504174,21931660,12,100.0
4505250,21800921,1,95.0
4505557,21800921,3,105.0
4505587,21800921,4,110.0
4505648,21800921,6,110.0
4505710,21800921,8,110.0
4505740,21800921,9,110.0
4505771,21800921,10,110.0
4505801,21800921,11,95.0
4505807,21800921,12,95.0
4507581,21806563,1,450.0
4507610,21806563,2,450.0
4507641,21806563,3,450.0
4507671,21806563,4,450.0
4507702,21806563,5,450.0
4507956,21806563,6,450.0
4507987,21806563,7,450.0
4508207,21806563,8,450.0
4508237,21806563,9,450.0
4508268,21806563,10,450.0
4508435,21806563,11,450.0
4508441,21806563,12,450.0
4509366,21976287,1,450.0
4509395,21976287,2,450.0
4509426,21976287,3,450.0
4509519,21943080,2,169.0
4509542,21976287,4,450.0
4509710,21976287,5,450.0
4509905,21943080,3,139.0
4509935,21943080,4,199.0
4509996,21943080,6,229.0
4510163,21943080,7,269.0
4510194,21943080,8,249.0
4510224,21943080,9,259.0
4510326,21976797,2,89.0
4510387,21976797,4,95.0
4510418,21976797,5,95.0
4512964,21815300,1,130.0
4512993,21815300,2,130.0
4513285,21977982,1,159.0
4513314,21977982,2,159.0
4513752,21977982,3,170.0
4513813,21977982,5,300.0
4513843,21977982,6,170.0
4513922,21977982,7,220.0
4513953,21977982,8,300.0
4513983,21977982,9,300.0
4514014,21977982,10,300.0
4514044,21977982,11,300.0
4514050,21977982,12,300.0
4516526,21978969,1,68.0
4516555,21978969,2,68.0
4519245,21979569,2,65.0
4519308,21820862,1,225.0
4523176,21825799,1,99.0
4523236,21825799,3,99.0
4523378,21964561,1,425.0
4523407,21964561,2,425.0
4523438,21964561,3,425.0
4523499,21964561,5,425.0
4523559,21964561,6,425.0
4523590,21964561,7,425.0
4523621,21964561,8,425.0
4523651,21964561,9,425.0
4523682,21964561,10,425.0
4523712,21964561,11,425.0
4523718,21964561,12,425.0
4524151,21964580,2,43.0
4526334,21980258,1,399.0
4526363,21980258,2,399.0
4526664,21980258,3,499.0
4526694,21980258,4,499.0
4526725,21980258,5,499.0
4526755,21980258,6,499.0
4527327,21980258,7,499.0
4527358,21980258,8,499.0
4527388,21980258,9,499.0
4527419,21980258,10,499.0
4527453,21980258,11,331.0
4527459,21980258,12,334.0
4527973,21986369,1,220.0
4528002,21986369,2,240.0
4528033,21986369,3,225.0
4528376,21986369,4,225.0
4528413,21986369,5,225.0
4528443,21986369,6,225.0
4528474,21986369,7,240.0
4528505,21986369,8,225.0
4528672,21986369,9,225.0
4528703,21986369,10,240.0
4528733,21986369,11,225.0
4528739,21986369,12,225.0
4529862,21834005,1,145.0
4530064,21834005,2,145.0
4531767,22097674,2,55.0
4531798,22097674,3,65.0
4532201,22097674,4,65.0
4532232,22097674,5,65.0
4540090,21859606,1,195.0
4540119,21859606,2,195.0
4540375,21859606,3,195.0
4540436,21859606,5,295.0
4540466,21859606,6,225.0
4540895,21859606,7,265.0
4541894,21995936,1,100.0
4542407,22103287,1,125.0
4542538,22103287,2,125.0
4542569,22103287,3,125.0
4542973,22103287,4,125.0
4543004,22103287,5,150.0
4548075,22216801,5,300.0
4550926,22113757,1,249.0
4551101,22113757,2,249.0
4551132,22113757,3,199.0
4551162,22113757,4,199.0
4551193,22113757,5,199.0
4551223,22113757,6,199.0
4551254,22113757,7,249.0
4551485,22113757,8,199.0
4551515,22113757,9,199.0
4551546,22113757,10,249.0
4551576,22113757,11,199.0
4551582,22113757,12,199.0
4552428,22014578,1,500.0
4552457,22014578,2,500.0
4552488,22014578,3,500.0
4552518,22014578,4,500.0
4552549,22014578,5,500.0
4552811,22219372,1,150.0
4552840,22219372,2,150.0
4553140,22014578,6,500.0
4553171,22014578,7,500.0
4553250,22014578,8,500.0
4553280,22014578,9,500.0
4553311,22014578,10,500.0
4553341,22014578,11,500.0
4553347,22014578,12,500.0
4555784,22021501,5,135.0
4556681,22240988,1,185.0
4556710,22240988,2,185.0
4556741,22240988,3,260.0
4556802,22240988,5,380.0
4556832,22240988,6,260.0
4556863,22240988,7,275.0
4556894,22240988,8,260.0
4556924,22240988,9,260.0
4556955,22240988,10,185.0
4556985,22240988,11,170.0
4556991,22240988,12,170.0
4559136,22246732,1,110.0
4559168,22246732,2,150.0
4559626,22247006,2,179.0
4560330,22255501,3,250.0
4560391,22255501,5,370.0
4560516,22255501,6,250.0
4560547,22255501,7,265.0
4560578,22255501,8,250.0
4560608,22255501,9,250.0
4560639,22255501,10,175.0
4560669,22255501,11,160.0
4560675,22255501,12,160.0
4560790,22255665,3,250.0
4560851,22255665,5,370.0
4560881,22255665,6,250.0
4560912,22255665,7,265.0
4560943,22255665,8,250.0
4560973,22255665,9,250.0
4561004,22255665,10,175.0
4561034,22255665,11,160.0
4561040,22255665,12,160.0
4561095,22255815,1,185.0
4561155,22255815,3,260.0
4561185,22255815,4,275.0
4561216,22255815,5,380.0
4561246,22255815,6,260.0
4561277,22255815,7,275.0
4561308,22255815,8,260.0
4561338,22255815,9,260.0
4561369,22255815,10,185.0
4561399,22255815,11,170.0
4561405,22255815,12,170.0
4564753,22262830,1,275.0
4569388,22273164,10,100.0
4570492,22275610,1,135.0
4570521,22275610,2,135.0
4570651,22275610,3,129.0
4570681,22275610,4,129.0
4570712,22275610,5,129.0
4570742,22275610,6,129.0
4570773,22275610,7,135.0
4570804,22275610,8,129.0
4570834,22275610,9,129.0
4570865,22275610,10,135.0
4570895,22275610,11,129.0
4570901,22275610,12,129.0
4579209,22158310,1,138.0
4579267,22046319,1,70.0
4583319,22055478,1,89.0
4583379,22055478,3,119.0
4583582,22055478,6,110.0
4583626,22160277,1,205.0
4583655,22160277,2,205.0
4586465,22168849,1,250.0
4586494,22168849,2,250.0
4586594,22056731,2,95.0
4586620,22168849,3,250.0
4586650,22168849,4,250.0
4586681,22168849,5,250.0
4586711,22168849,6,250.0
4586742,22168849,7,250.0
4586773,22168849,8,250.0
4586803,22168849,9,250.0
4586834,22168849,10,250.0
4586864,22168849,11,250.0
4586870,22168849,12,250.0
4590842,22062268,4,230.0
4590873,22062268,5,230.0
4590965,22062268,8,280.0
4591479,22062581,4,129.0
4591581,22062581,5,129.0
4593941,22071172,1,195.0
4593970,22071172,2,200.0
4594001,22071172,3,200.0
4594691,22071172,6,230.0
4595225,22305196,1,140.0
4595254,22305196,2,140.0
4595285,22305196,3,140.0
4595544,22305196,4,140.0
4595575,22305196,5,140.0
4595605,22305196,6,140.0
4595636,22305196,7,140.0
4595667,22305196,8,140.0
4595697,22305196,9,140.0
4595728,22305196,10,140.0
4595758,22305196,11,140.0
4595764,22305196,12,140.0
4597426,22177350,1,350.0
4598160,22177350,3,300.0
4598222,22177350,5,400.0
4600367,22185243,1,299.0
4600396,22185243,2,299.0
4600561,22185243,3,150.0
4600591,22185243,4,150.0
4600622,22185243,5,150.0
4600835,22076606,1,85.0
4600864,22076606,2,97.0
4604635,22187951,5,225.0
4604864,22187951,9,225.0
4604895,22187951,10,226.0
4604925,22187951,11,235.0
4605359,22081069,1,180.0
4607448,22332602,2,199.0
4607512,22332602,3,189.0
4607949,22081165,2,90.0
4611561,22335146,7,95.0
4611592,22335146,8,90.0
4611750,22335146,9,90.0
4611781,22335146,10,95.0
4611811,22335146,11,90.0
4611817,22335146,12,90.0
4615139,22201962,1,125.0
4615168,22201962,2,125.0
4615402,22201962,3,125.0
4615432,22201962,4,125.0
4615463,22201962,5,125.0
4615493,22201962,6,125.0
4615757,22093658,1,85.0
4615786,22093658,2,82.0
4616241,22341910,1,135.0
4616377,22341910,2,130.0
4616408,22341910,3,115.0
4616469,22341910,5,115.0
4616499,22341910,6,115.0
4616805,22341910,7,143.0
4616836,22341910,8,115.0
4617154,22347011,1,185.0
4617183,22347011,2,169.0
4617214,22347011,3,185.0
4617256,22347011,4,185.0
4617287,22347011,5,185.0
4617317,22347011,6,185.0
4617425,22094067,4,450.0
4617473,22347011,7,205.0
4617504,22347011,8,185.0
4617534,22347011,9,185.0
4617565,22347011,10,185.0
4617595,22347011,11,185.0
4617601,22347011,12,185.0
4619655,22204724,2,490.0
4619727,22204724,3,490.0
4619788,22204724,5,490.0
4620512,22465933,2,300.0
4620950,22465933,5,390.0
4621042,22465933,8,390.0
4621171,22355507,8,85.0
4622828,22473466,1,81.0
4622857,22473466,2,80.0
4627402,22366904,1,120.0
4627431,22366904,2,120.0
4627462,22366904,3,120.0
4627523,22366904,5,120.0
4627553,22366904,6,120.0
4627675,22366904,7,120.0
4627706,22366904,8,120.0
4627736,22366904,9,120.0
4627767,22366904,10,122.0
4627797,22366904,11,120.0
4627803,22366904,12,120.0
4628074,22367852,2,151.0
4628131,22367852,3,166.0
4628161,22367852,4,200.0
4628192,22367852,5,200.0
4628222,22367852,6,200.0
4628498,22367852,12,95.0
4629334,22375423,1,105.0
4629472,22375423,2,105.0
4629503,22375423,3,105.0
4629545,22375423,4,105.0
4629576,22375423,5,105.0
4629606,22375423,6,105.0
4629637,22375423,7,105.0
4629668,22375423,8,105.0
4629698,22375423,9,105.0
4629729,22375423,10,105.0
4629759,22375423,11,105.0
4629765,22375423,12,105.0
4630143,22643412,1,200.0
4630172,22643412,2,225.0
4630246,22643412,3,235.0
4630276,22643412,4,400.0
4630307,22643412,5,250.0
4630337,22643412,6,250.0
4630540,22643412,7,250.0
4630571,22643412,8,225.0
4630601,22643412,9,225.0
4630662,22643412,10,225.0
4630692,22643412,11,200.0
4630698,22643412,12,200.0
4630838,22494877,1,125.0
4630867,22494877,2,148.0
4630965,22375858,1,130.0
4631339,22375858,2,130.0
4631370,22375858,3,130.0
4631578,22375858,6,130.0
4632619,22500574,1,115.0
4632805,22379128,1,100.0
4632834,22379128,2,100.0
4632914,22646646,1,80.0
4632976,22379128,3,100.0
4633006,22379128,4,100.0
4633224,22646646,3,80.0
4633315,22646646,6,80.0
4633438,22646646,10,80.0
4633468,22646646,11,80.0
4633474,22646646,12,80.0
4633489,22379128,5,100.0
4633519,22379128,6,100.0
4633844,22379128,7,100.0
4633875,22379128,8,100.0
4633905,22379128,9,103.0
4633936,22379128,10,109.0
4633966,22379128,11,110.0
4633972,22379128,12,110.0
4634412,22382063,1,110.0
4634542,22382063,2,110.0
4636474,22508949,2,225.0
4636622,22508949,3,275.0
4636790,22383098,1,118.0
4636819,22383098,2,238.0
4636961,22383098,4,350.0
4636992,22383098,5,210.0
4637022,22383098,6,245.0
4637112,22383098,7,245.0
4637372,22383562,2,238.0
4637403,22383562,3,210.0
4637522,22383562,4,350.0
4637553,22383562,5,210.0
4637583,22383562,6,245.0
4637614,22383562,7,245.0
4637776,22508949,4,300.0
4637807,22508949,5,275.0
4637837,22508949,6,400.0
4637902,22508949,8,350.0
4637932,22508949,9,300.0
4637963,22508949,10,350.0
4637993,22508949,11,200.0
4637999,22508949,12,275.0
4638258,22661342,4,250.0
4638615,22383593,1,150.0
4638644,22383593,2,150.0
4638918,22383593,3,150.0
4638979,22383593,5,150.0
4639071,22383593,7,150.0
4639102,22383593,8,150.0
4639132,22383593,9,150.0
4639229,22383593,10,150.0
4639259,22383593,11,150.0
4639265,22383593,12,150.0
4639701,22383767,1,115.0
4639964,22383767,2,238.0
4639995,22383767,3,210.0
4640025,22383767,4,350.0
4640056,22383767,5,210.0
4640086,22383767,6,245.0
4640117,22383767,7,245.0
4640444,22383798,1,115.0
4640473,22383798,2,149.0
4640780,22523182,2,129.0
4641659,22383842,2,238.0
4641936,22383842,3,210.0
4641966,22383842,4,350.0
4641997,22383842,5,210.0
4642027,22383842,6,245.0
4642058,22383842,7,245.0
4642607,22389584,1,225.0
4642636,22389584,2,225.0
4644375,22526540,3,130.0
4644405,22526540,4,130.0
4644436,22526540,5,136.0
4644497,22526540,7,130.0
4644684,22394713,1,99.0
4644713,22394713,2,149.0
4644849,22527092,2,156.0
4646177,22670486,1,650.0
4646300,22670486,2,650.0
4646395,22670486,3,600.0
4646425,22670486,4,600.0
4646456,22670486,5,600.0
4646490,22529423,1,425.0
4646519,22529423,2,425.0
4646590,22529423,3,425.0
4646620,22529423,4,475.0
4647052,22529423,7,550.0
4647083,22529423,8,399.0
4647113,22529423,9,399.0
4649119,22540368,1,270.0
4649148,22540368,2,270.0
4649179,22540368,3,270.0
4649245,22540368,4,270.0
4649276,22540368,5,270.0
4649798,22671246,1,95.0
4649827,22671246,2,95.0
4649858,22671246,3,95.0
4649888,22671246,4,95.0
4650680,22671246,5,95.0
4651049,22543359,4,449.0
4651165,22404638,3,70.0
4651226,22404638,5,70.0
4651957,22545167,1,119.0
4651986,22545167,2,119.0
4652266,22679414,1,170.0
4652402,22679414,2,170.0
4652433,22679414,3,170.0
4652551,22679414,5,170.0
4652624,22679414,6,170.0
4652655,22679414,7,170.0
4652686,22679414,8,170.0
4653595,22546264,1,269.0
4653731,22546264,2,269.0
4653762,22546264,3,259.0
4653792,22546264,4,259.0
